"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","movietheaters",-4123.73861688802,-37086.2002044801,-409.25273270463543,39,0.75,0.5,0.5,0.5,36676.947471775464,"movietheaters-39"
"entertainment","movietheaters",-4233.79405799268,-51550.031448506306,-335.15835900968517,40,0.75,0.5,0.5,0.5,51214.87308949662,"movietheaters-40"
"entertainment","movietheaters",-4308.200918023935,-56086.812874868396,-377.7721710558162,41,0.75,0.5,0.5,0.5,55709.04070381258,"movietheaters-41"
"entertainment","movietheaters",-4786.247657970169,-47029.88862446824,-444.4814072821133,42,0.75,0.5,0.5,0.5,46585.40721718613,"movietheaters-42"
"entertainment","movietheaters",-4331.077907769821,-42942.68772619664,-385.1085192664995,43,0.75,0.5,0.5,0.5,42557.57920693014,"movietheaters-43"
"entertainment","movietheaters",-4367.065034167237,-41288.92984592127,-428.0143344823953,44,0.75,0.5,0.5,0.5,40860.91551143888,"movietheaters-44"
"entertainment","movietheaters",-4983.209913995361,-47566.88449996118,-425.85368413041505,45,0.75,0.5,0.5,0.5,47141.03081583077,"movietheaters-45"
"entertainment","movietheaters",-4504.949016121676,-48982.69193191326,-422.31865467649646,46,0.75,0.5,0.5,0.5,48560.37327723676,"movietheaters-46"
"entertainment","movietheaters",-5063.081739010908,-48969.39739663526,-472.7787461937694,47,0.75,0.5,0.5,0.5,48496.61865044149,"movietheaters-47"
"entertainment","movietheaters",-5299.37420342575,-50894.415007177486,-493.4637519952076,48,0.75,0.5,0.5,0.5,50400.95125518228,"movietheaters-48"
"entertainment","movietheaters",-4611.277250894271,-42455.89801313126,-454.13393825660614,49,0.75,0.5,0.5,0.5,42001.76407487465,"movietheaters-49"
"entertainment","movietheaters",-4988.931204850372,-59057.50196190599,-460.5067163378286,50,0.75,0.5,0.5,0.5,58596.99524556816,"movietheaters-50"
"hotels","hotels",-44.021881117968434,-1080.2693771883662,664.474520957093,1,0.75,0.5,0.5,0.5,1744.7438981454593,"hotels-1"
"hotels","hotels",-53.22963929135612,-1560.260002614948,851.8145764179939,2,0.75,0.5,0.5,0.5,2412.074579032942,"hotels-2"
"hotels","hotels",-71.44389674585332,-1847.330702251749,987.187225431274,3,0.75,0.5,0.5,0.5,2834.517927683023,"hotels-3"
"hotels","hotels",-80.1195743185387,-1898.9141196198386,533.835759001102,4,0.75,0.5,0.5,0.5,2432.7498786209408,"hotels-4"
"hotels","hotels",-77.97787428419288,-1611.6323551864596,644.6699775166367,5,0.75,0.5,0.5,0.5,2256.302332703096,"hotels-5"
"hotels","hotels",-78.83263053834207,-1983.5632737623098,697.4903477650093,6,0.75,0.5,0.5,0.5,2681.053621527319,"hotels-6"
"hotels","hotels",-114.46703374620685,-2094.616456760313,557.5542226773811,7,0.75,0.5,0.5,0.5,2652.170679437694,"hotels-7"
"hotels","hotels",-98.89613100030556,-2182.8928784840923,777.8739168049135,8,0.75,0.5,0.5,0.5,2960.766795289006,"hotels-8"
"hotels","hotels",-97.06955443023602,-2318.043950008823,659.9250577776099,9,0.75,0.5,0.5,0.5,2977.9690077864325,"hotels-9"
"hotels","hotels",-148.1154523685076,-2296.7935223178497,625.510356562486,10,0.75,0.5,0.5,0.5,2922.3038788803356,"hotels-10"
"hotels","hotels",-140.08432973112158,-2542.1230484100765,702.096934316885,11,0.75,0.5,0.5,0.5,3244.2199827269615,"hotels-11"
"hotels","hotels",-122.54966924640418,-2518.0314184085482,629.7660500133152,12,0.75,0.5,0.5,0.5,3147.7974684218634,"hotels-12"
"hotels","hotels",-136.20938008813619,-2854.151208293731,675.9308356782124,13,0.75,0.5,0.5,0.5,3530.0820439719437,"hotels-13"
"hotels","hotels",-141.47788557019794,-2137.529353631077,760.2300903726878,14,0.75,0.5,0.5,0.5,2897.7594440037647,"hotels-14"
"hotels","hotels",-137.67536333406576,-2455.856183097572,805.181036376339,15,0.75,0.5,0.5,0.5,3261.0372194739107,"hotels-15"
"hotels","hotels",-140.9509640801524,-2302.3972848749795,641.145893230611,16,0.75,0.5,0.5,0.5,2943.5431781055904,"hotels-16"
